word,is_legal
one,0
also,0
said,0
all,0
new,1
two,0
time,0
many,0
like,0
people,0
used,1
may,0
years,0
oh,0
will,0
world,0
well,0
see,0
now,0
okay,0
states,0
year,0
state,0
use,0
right,1
called,0
go,0
made,0
government,0
city,0
war,0
known,1
however,0
united,1
later,1
get,0
just,0
since,0
work,0
part,0
including,0
early,1
want,0
number,0
century,0
system,0
put,0
yeah,0
make,0
high,1
became,0
good,1
school,0
national,1
much,0
another,0
back,0
american,1
around,0
even,0
found,0
know,0
often,0
little,1
several,0
day,0
group,0
country,0
life,0
think,0
water,0
let,0
way,0
name,0
still,0
look,0
long,1
based,0
different,1
come,0
take,0
although,0
south,0
say,0
according,0
million,0
last,1
president,0
university,0
example,0
large,1
north,0
old,1
end,0
book,0
history,0
form,0
set,0
home,0
among,0
include,0
public,1
began,0
law,0
film,0
general,1
major,1
using,0
following,1
play,0
going,0
power,0
party,0
house,0
us,0
area,0
children,0
population,0
international,1
small,1
within,0
british,0
great,1
game,0
language,0
music,0
series,0
military,1
due,0
family,0
modern,1
common,1
students,0
though,0
big,1
political,1
help,0
important,1
place,0
led,0
period,0
took,0
english,1
show,0
got,0
team,0
death,0
without,0
john,0
left,1
air,0
king,0
less,0
times,0
west,1
members,0
countries,0
company,0
white,1
support,0
french,1
women,0
term,0
order,0
church,0
become,0
human,1
need,0
non,0
along,0
black,1
late,1
development,0
point,0
german,1
study,0
came,0
control,0
east,1
every,0
man,0
given,0
food,0
others,0
considered,0
next,1
says,0
european,1
local,1
army,0
must,0
line,0
published,1
research,0
men,0
service,0
space,0
age,0
usually,0
court,0
popular,1
force,0
central,1
case,0
held,0
wrote,0
main,0
change,0
today,0
best,1
island,0
largest,0
making,0
single,1
europe,0
similar,1
developed,1
released,1
free,1
away,0
groups,0
included,1
sometimes,0
york,0
land,0
program,0
social,1
various,0
money,0
percent,0
works,0
give,0
might,0
union,0
ii,0
never,0
red,1
games,0
western,1
open,1
light,0
former,1
yes,0
systems,0
wanna,0
areas,0
together,0
head,0
per,0
region,0
something,0
better,1
production,0
field,0
went,0
days,0
near,1
half,0
named,0
result,0
forces,0
find,0
process,0
roman,1
sea,0
china,0
body,0
original,1
science,0
theory,0
education,0
economic,1
low,1
top,1
thus,0
role,0
march,0
season,0
established,0
energy,0
river,0
health,0
thought,0
written,1
young,1
information,0
seen,0
instead,0
either,0
species,0
rather,0
data,0
side,0
word,0
created,0
almost,0
center,0
produced,0
built,0
god,0
rights,0
things,0
live,0
earth,0
june,0
far,1
level,0
full,1
schools,0
act,0
january,0
america,0
possible,1
across,0
mommy,0
least,0
especially,0
college,0
br,0
total,1
described,0
father,0
germany,0
hand,0
natural,1
december,0
october,0
september,0
july,0
story,0
really,0
art,0
played,0
received,0
working,1
middle,1
means,0
car,0
able,0
died,0
council,0
special,1
short,1
huh,0
france,0
present,1
won,0
turn,0
higher,0
class,0
generally,0
real,1
empire,0
run,0
started,0
community,0
april,0
outside,0
baby,0
person,0
type,0
building,0
continued,0
eat,0
november,0
california,0
standard,1
parts,0
northern,1
office,0
enough,0
soviet,1
son,0
police,0
chinese,1
languages,0
foreign,1
close,1
movement,0
member,0
band,0
england,0
trade,0
southern,1
lost,1
park,0
version,0
already,0
august,0
scientists,0
read,0
night,0
throughout,0
kingdom,0
saw,0
range,0
society,0
addition,0
done,0
civil,1
numbers,0
league,0
religious,1
animals,0
design,0
months,0
aha,0
born,0
business,0
gave,0
federal,1
television,0
culture,0
project,0
problem,0
whose,0
lower,1
mother,0
tell,0
taken,0
significant,1
official,1
computer,0
position,0
available,1
william,0
whether,0
final,1
current,1
certain,1
traditional,1
record,0
rate,0
idea,0
upon,0
color,0
eastern,1
battle,0
yet,0
technology,0
washington,0
evidence,0
allowed,0
greek,1
terms,0
blue,1
despite,0
always,0
daddy,0
africa,0
living,1
hard,1
election,0
keep,0
london,0
industry,0
followed,0
formed,0
words,0
recent,1
cause,0
style,0
added,1
effect,0
cities,0
events,0
model,0
problems,0
kind,1
india,0
ancient,1
strong,1
february,0
related,1
minister,0
introduced,0
islands,0
star,0
st,0
ball,0
lead,0
services,0
market,0
companies,0
african,1
radio,0
else,0
soon,0
players,0
love,0
announced,0
christian,0
particularly,0
town,0
ever,0
books,0
forms,0
moved,1
average,1
cases,0
rule,0
increased,0
changes,0
eventually,0
move,0
particular,1
sent,0
rock,0
album,0
green,1
influence,0
function,0
provide,0
network,0
fire,0
policy,0
republic,0
boy,0
likely,1
brought,0
size,0
studies,0
workers,0
lot,0
nearly,0
makes,0
source,0
killed,0
capital,0
mass,0
future,0
required,1
nations,0
past,1
self,0
value,0
nature,0
spanish,0
media,0
action,0
character,0
writing,0
earlier,0
elements,0
beginning,0
increase,0
start,0
located,0
economy,0
week,0
told,0
structure,0
taking,0
playing,0
ago,0
associated,1
royal,1
remained,0
front,0
mean,1
oil,0
fact,0
hold,0
video,0
security,0
goes,0
majority,0
officials,0
aircraft,0
report,0
ground,0
department,0
russian,1
congress,0
longer,0
billion,0
believed,0
leading,1
rules,0
private,1
anti,0
reported,0
typically,0
fish,0
song,0
post,0
paper,0
provided,0
child,0
caused,0
includes,0
sound,0
nation,0
practice,0
surface,0
uses,0
independent,1
attack,0
legal,1
try,0
growth,0
wanted,0
individual,0
parents,0
latin,1
prime,0
designed,1
player,0
plan,0
types,0
room,0
view,0
referred,0
laws,0
list,0
base,0
russia,0
native,1
george,0
limited,1
material,0
site,0
cost,0
behind,0
canada,0
san,0
museum,0
coast,0
association,0
summer,1
whole,1
probably,0
larger,0
gas,0
specific,1
key,0
james,0
thing,0
involved,0
served,0
effects,0
complex,1
mostly,0
county,0
director,0
meaning,0
appeared,0
films,0
street,0
personal,1
call,0
kids,0
face,0
construction,0
alright,0
organization,0
success,0
nuclear,1
highest,0
co,0
physical,1
americans,0
bit,0
paul,0
bc,0
interest,0
era,0
asked,0
mid,0
results,0
returned,1
ice,0
worked,0
elected,1
test,0
britain,0
box,0
campaign,0
features,0
matter,0
greater,0
shows,0
japanese,1
allow,0
month,0
pressure,0
news,0
comes,0
rest,0
stop,0
produce,0
japan,0
fall,0
therefore,0
board,0
points,0
speed,0
football,0
founded,0
inside,0
code,0
programs,0
sold,0
conditions,0
primary,1
products,0
remains,0
career,0
title,0
club,0
names,0
bring,0
letter,0
lines,0
jewish,1
poor,1
changed,0
nice,1
defined,1
true,1
stated,1
widely,0
sit,0
chief,0
subject,0
release,0
method,0
getting,0
performance,0
create,0
pay,0
david,0
smaller,0
proposed,1
sure,0
hours,0
australia,0
training,0
cultural,1
job,0
actually,0
leader,0
originally,0
cut,0
access,0
issue,0
medical,1
recorded,1
catholic,1
sun,0
table,0
climate,0
blockquote,0
global,1
care,0
commonly,0
honey,0
wide,1
district,0
growing,1
trying,0
student,0
software,0
road,0
constitution,0
event,0
disease,0
obama,0
territory,0
hit,0
charles,0
difficult,0
looking,0
scientific,1
station,0
division,0
brown,1
decided,0
helped,0
needed,1
believe,0
italian,1
leave,0
levels,0
running,1
wife,0
animal,0
italy,0
lived,0
thank,0
met,0
historical,1
discovered,1
complete,1
response,0
gold,1
re,0
replaced,1
girl,0
religion,0
emperor,0
amount,0
experience,0
families,0
leaders,0
successful,1
estimated,1
supported,1
commercial,1
directly,0
independence,0
famous,1
characters,0
parliament,0
starting,0
decision,0
coming,1
female,1
variety,0
henry,0
sports,0
reached,0
sense,0
direct,1
happened,0
issues,0
units,0
vote,0
largely,0
robert,0
woman,0
via,0
bear,0
sources,0
separate,1
administration,0
operation,0
metal,1
internet,0
operations,0
numerous,0
concept,0
remember,0
records,0
temperature,0
uh,0
uk,0
la,0
maybe,0
ready,1
los,0
approximately,0
previous,1
reason,0
opened,0
passed,1
compared,0
entire,0
heavy,1
forced,1
democratic,1
scale,0
asia,0
product,0
pope,0
recently,0
award,0
lives,0
lake,0
humans,0
committee,0
additional,1
brother,0
race,0
active,1
peace,0
quickly,0
unit,0
length,0
bill,0
authority,0
build,0
bank,0
cold,1
tree,0
rome,0
relationship,0
saying,0
library,0
thomas,0
stage,0
claimed,1
treatment,0
navy,0
towards,0
chicago,0
highly,0
ocean,0
property,0
joined,0
treaty,0
turned,0
status,0
examples,0
teams,0
basic,1
centre,0
course,0
performed,1
write,0
adopted,1
regular,1
friends,0
troops,0
researchers,0
regions,0
lack,0
multiple,0
financial,1
governor,0
relations,0
border,0
