word,is_legal
be,1
have,1
one,0
also,0
said,0
all,0
new,0
two,0
time,0
many,0
like,1
people,0
used,0
may,0
years,0
oh,0
will,0
world,0
well,0
see,1
now,0
okay,0
states,0
year,0
state,0
use,1
right,0
called,0
go,0
three,0
made,0
government,0
city,0
war,0
known,0
however,0
united,0
later,0
get,1
just,0
since,0
work,1
part,0
including,0
early,0
want,1
number,0
century,0
system,0
put,1
yeah,0
make,1
high,0
became,0
good,0
school,0
national,0
much,0
another,0
back,0
american,0
around,0
even,0
found,0
know,1
often,0
little,0
several,0
day,0
group,0
country,0
life,0
think,1
water,0
let,1
way,0
name,0
still,0
look,1
long,0
based,0
different,0
four,0
come,1
take,1
although,0
south,0
say,1
according,0
million,0
last,0
president,0
university,0
example,0
large,0
north,0
old,0
end,0
book,0
history,0
form,0
set,0
home,0
among,0
include,1
public,0
began,0
law,0
film,0
general,0
major,0
using,0
following,0
play,1
going,0
power,0
party,0
house,0
us,0
area,0
children,0
population,0
international,0
small,0
within,0
british,0
great,0
game,0
language,0
music,0
series,0
military,0
due,0
family,0
modern,0
common,0
students,0
though,0
big,0
political,0
help,0
important,0
place,0
led,0
period,0
five,0
took,0
english,0
show,1
got,0
team,0
death,0
without,0
john,0
left,0
air,0
king,0
less,0
times,0
west,0
members,0
countries,0
company,0
white,0
support,1
french,0
women,0
term,0
order,1
church,0
become,1
human,0
need,1
non,0
along,0
black,0
late,0
development,0
point,1
german,0
study,1
came,0
control,1
east,0
every,0
man,0
given,0
food,0
others,0
considered,0
next,0
says,0
european,0
local,0
army,0
must,0
line,0
published,0
research,0
men,0
service,0
space,0
age,0
usually,0
court,0
popular,0
force,1
central,0
case,0
held,0
wrote,0
main,0
change,1
today,0
best,0
island,0
largest,0
making,0
single,0
europe,0
similar,0
developed,0
released,0
free,1
away,0
groups,0
included,0
sometimes,0
york,0
land,0
program,0
social,0
various,0
money,0
percent,0
works,0
give,1
might,0
union,0
ii,0
never,0
red,0
games,0
western,0
open,1
light,0
former,0
yes,0
systems,0
wanna,0
areas,0
together,0
head,0
per,0
region,0
something,0
better,0
production,0
field,0
went,0
days,0
near,0
half,0
named,0
result,0
forces,0
find,1
process,0
roman,0
six,0
sea,0
china,0
body,0
original,0
science,0
theory,0
education,0
economic,0
low,0
top,0
thus,0
role,0
march,0
season,0
established,0
energy,0
river,0
health,0
thought,0
written,0
young,0
information,0
seen,0
instead,0
either,0
species,0
rather,0
data,0
side,0
word,0
created,0
almost,0
center,0
produced,0
built,0
god,0
rights,0
things,0
live,1
earth,0
june,0
far,0
level,0
full,0
schools,0
act,0
january,0
america,0
possible,0
across,0
mommy,0
least,0
especially,0
college,0
br,0
total,0
described,0
father,0
germany,0
hand,0
natural,0
december,0
october,0
september,0
july,0
story,0
really,0
art,0
played,0
received,0
working,0
middle,0
means,0
car,0
able,0
died,0
council,0
special,0
short,0
huh,0
france,0
present,1
won,0
turn,1
higher,0
class,0
generally,0
real,0
empire,0
run,1
started,0
community,0
april,0
outside,0
baby,0
person,0
type,0
building,0
continued,0
eat,1
november,0
california,0
standard,0
parts,0
northern,0
office,0
enough,0
soviet,0
son,0
police,0
languages,0
chinese,0
foreign,0
movement,0
close,1
member,0
band,0
england,0
trade,1
southern,0
lost,0
park,0
version,0
already,0
august,0
scientists,0
read,1
night,0
throughout,0
kingdom,0
saw,0
range,0
society,0
addition,0
done,0
civil,0
numbers,0
league,0
religious,0
animals,0
design,0
months,0
aha,0
born,0
business,0
gave,0
federal,0
television,0
culture,0
project,0
problem,0
whose,0
lower,0
mother,0
tell,1
taken,0
significant,0
official,0
computer,0
position,0
available,0
william,0
whether,0
final,0
current,0
certain,0
traditional,0
record,1
rate,1
idea,0
upon,0
color,0
eastern,0
battle,0
yet,0
technology,0
washington,0
evidence,0
allowed,0
greek,0
terms,0
blue,0
despite,0
always,0
daddy,0
africa,0
living,0
hard,0
election,0
keep,1
london,0
industry,0
followed,0
words,0
formed,0
recent,0
cause,0
style,0
added,0
effect,0
cities,0
events,0
model,0
problems,0
seven,0
kind,0
india,0
ancient,0
strong,0
february,0
related,0
minister,0
introduced,0
islands,0
star,0
st,0
